Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children_In_Home,Campaign_Accepted,Education_Encoded,Marital_Status_Encoded,Customer_Since,Labels
1978,PhD,With_Partner,34043.0,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,3,11,0,48,49,5,1,0,3,2,4684,0
1966,Graduation,With_Partner,57811.0,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,3,11,0,60,802,25,1,1,1,2,4807,0
1946,Graduation,With_Partner,78569.0,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,3,11,1,80,1736,15,0,1,1,2,4567,0
1978,Graduation,Alone,7500.0,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,3,11,0,48,57,10,2,0,1,0,4986,0
1971,Master,With_Partner,157733.0,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,3,11,0,55,59,2,1,0,2,2,4827,0
1985,Basic,With_Partner,23148.0,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,3,11,0,41,37,6,0,0,0,2,4568,0
1970,Graduation,Alone,44267.0,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,3,11,0,56,310,16,2,0,1,0,4926,0
1979,Graduation,With_Partner,71626.0,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,3,11,0,47,1305,19,0,1,1,2,5042,0
1966,Graduation,With_Partner,60894.0,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,3,11,0,60,832,26,1,0,1,2,4803,0
1976,Graduation,With_Partner,50200.0,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,3,11,0,50,401,19,2,0,1,2,4889,0
1965,PhD,With_Partner,81051.0,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,3,11,0,61,1501,23,0,2,3,2,4474,0
1982,Graduation,With_Partner,65169.0,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,3,11,1,44,1189,28,0,4,1,2,4603,0
1972,Graduation,With_Partner,59868.0,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,3,11,0,54,1194,32,1,0,1,2,4779,0
1960,PhD,With_Partner,65695.0,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,3,11,0,66,656,21,1,0,3,2,4586,0
1956,Master,Alone,64857.0,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,70,1540,23,0,0,2,0,5020,0
1965,Master,With_Partner,45143.0,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0,61,311,15,1,0,2,2,4744,0
1955,Basic,With_Partner,74805.0,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,3,11,0,71,820,26,1,0,0,2,4672,0
1989,Basic,With_Partner,59060.0,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,3,11,0,37,274,14,1,0,0,2,4606,0
1962,PhD,Alone,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,64,57,9,2,0,3,0,4872,0
1965,Graduation,With_Partner,47009.0,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,3,11,0,61,448,17,1,0,1,2,4708,0
1973,Basic,With_Partner,46094.0,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,53,44,5,2,0,0,2,4456,0
1984,Graduation,With_Partner,37235.0,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,3,11,0,42,61,5,1,0,1,2,4585,0
1960,Master,With_Partner,81843.0,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,3,11,0,66,1643,27,0,0,2,2,4870,0
1958,Master,With_Partner,46692.0,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,3,11,0,68,397,15,1,0,2,2,4825,0
1968,Graduation,With_Partner,77382.0,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,3,11,0,58,1121,26,1,1,1,2,4610,0
1977,Graduation,Alone,37774.0,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,3,11,1,49,473,16,2,1,1,0,5101,1
1974,Basic,With_Partner,18393.0,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,52,50,8,1,0,0,2,4529,0
1962,Master,With_Partner,72828.0,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,3,11,0,64,1678,28,1,0,2,2,4937,0
1982,Graduation,With_Partner,24711.0,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,3,11,0,44,58,7,0,0,1,2,4509,0
1975,PhD,With_Partner,45503.0,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,3,11,0,51,170,9,1,0,3,2,4714,0
1982,Master,Alone,6560.0,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,3,11,0,44,373,2,0,0,2,0,4636,0
1945,PhD,With_Partner,71604.0,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,3,11,1,81,1196,17,0,1,3,2,4661,0
1979,Graduation,With_Partner,27244.0,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,3,11,0,47,101,8,1,0,1,2,4551,0
1969,Graduation,With_Partner,48752.0,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,3,11,1,57,316,17,2,0,1,2,5001,0
1962,Graduation,With_Partner,71434.0,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,3,11,0,64,1400,21,1,2,1,2,4721,0
1948,Graduation,Alone,90842.0,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,3,11,0,78,1424,27,0,0,1,0,4772,0
1978,Master,With_Partner,88097.0,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,3,11,1,48,844,20,1,3,2,2,5117,0
1975,Graduation,With_Partner,51948.0,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,3,11,0,51,311,13,1,0,1,2,4722,0
1982,Graduation,With_Partner,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,44,1149,17,0,0,1,2,4854,0
1983,Master,With_Partner,35876.0,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,3,11,0,43,129,8,0,0,2,2,4507,0
1952,Graduation,Alone,40049.0,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,74,32,5,1,0,1,0,4693,0
1982,Graduation,Alone,39660.0,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,3,11,1,44,299,14,1,0,1,0,5127,0
1962,Graduation,With_Partner,50127.0,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,3,11,0,64,320,13,1,1,1,2,4468,0
1977,Master,With_Partner,43263.0,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,3,11,0,49,441,16,1,0,2,2,5022,0
1949,Master,With_Partner,62845.0,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,3,11,1,77,1178,28,2,1,2,2,5073,0
1990,Graduation,With_Partner,18929.0,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,36,85,6,0,0,1,2,4935,0
1982,Basic,Alone,24367.0,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,3,11,0,44,24,4,1,0,0,0,4903,0
1959,Basic,With_Partner,26887.0,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,3,11,0,67,30,5,1,0,0,2,4941,0
1976,Graduation,With_Partner,62061.0,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,3,11,0,50,800,24,1,1,1,2,4739,0
1956,PhD,With_Partner,76542.0,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0,70,1483,23,0,0,3,2,4893,0
1993,Graduation,Alone,70515.0,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1,33,1258,17,0,0,1,0,4688,0
1987,Graduation,With_Partner,18227.0,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0,39,28,4,1,0,1,2,5035,0
1965,Graduation,With_Partner,69139.0,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0,61,227,11,1,0,1,2,4590,0
1982,Graduation,With_Partner,69109.0,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,44,1555,20,0,1,1,2,5034,0
1962,Graduation,Alone,69627.0,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,64,861,23,1,0,1,0,4906,0
1978,Graduation,With_Partner,38136.0,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,48,103,8,1,1,1,2,4870,0
1946,PhD,Alone,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,80,634,19,0,0,3,0,4499,0
1963,Graduation,Alone,80695.0,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,63,1918,19,0,0,1,0,4619,0
1971,Master,Alone,33316.0,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,131,10,2,0,2,0,4705,0
1968,Graduation,With_Partner,58554.0,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,58,586,22,2,0,1,2,5078,0
1992,Basic,With_Partner,17256.0,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,34,62,7,1,1,0,2,4655,0
1974,Graduation,Alone,53034.0,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,52,447,22,2,0,1,0,4832,0
1950,Basic,With_Partner,52203.0,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,76,939,27,0,0,0,2,5135,0
1977,Basic,Alone,59601.0,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,49,797,15,1,1,0,0,4776,0
1958,Master,Alone,75154.0,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,68,1143,16,1,0,2,0,5100,0
1976,Graduation,Alone,47025.0,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,50,415,17,1,0,1,0,4671,0
1973,Graduation,With_Partner,37971.0,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,30,5,1,0,1,2,4653,0
1958,Graduation,With_Partner,67267.0,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,68,251,11,1,0,1,2,4484,0
1975,Graduation,Alone,57338.0,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,51,237,12,1,0,1,0,4498,0
1960,Basic,With_Partner,50523.0,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,66,91,8,2,0,0,2,4623,0
1960,PhD,Alone,50611.0,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,66,493,22,1,1,3,0,5070,0
1969,PhD,With_Partner,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,57,971,28,1,0,3,2,4920,0
1960,Graduation,Alone,48904.0,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,66,371,17,1,0,1,0,5011,0
1975,Graduation,Alone,56243.0,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,51,396,20,3,0,1,0,4618,0
1985,Graduation,With_Partner,21355.0,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,41,68,7,1,1,1,2,4750,0
1971,Master,With_Partner,57420.0,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,55,322,15,1,1,2,2,4806,0
1970,Master,With_Partner,,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,56,317,14,1,0,2,2,4891,0
1955,Master,Alone,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,71,222,10,1,0,2,0,4492,0
1956,Basic,With_Partner,54342.0,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,70,177,12,2,0,0,2,4798,0
1958,Graduation,With_Partner,,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,68,45,5,2,0,1,2,5101,0
1964,Basic,Alone,,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,21,4,2,0,0,0,4605,0
1973,Graduation,With_Partner,20895.0,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,53,45,6,1,0,1,2,5068,0
1948,Graduation,With_Partner,92344.0,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,78,1899,20,0,2,1,2,4602,0
1972,PhD,With_Partner,,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,42,5,1,0,3,2,4556,0
1980,Graduation,With_Partner,44964.0,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,41,5,2,0,1,2,4997,0
1972,Master,With_Partner,53761.0,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,54,325,17,2,0,2,2,4698,0
1973,Graduation,With_Partner,22682.0,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,53,95,10,1,0,1,2,4706,0
1972,PhD,With_Partner,38887.0,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,42,5,1,0,3,2,4556,0
1975,Basic,Alone,41658.0,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,51,72,6,2,0,0,0,5034,0
1972,PhD,With_Partner,29791.0,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,54,20,7,1,0,3,2,4482,0
1956,Master,With_Partner,63915.0,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,70,789,23,2,0,2,2,4771,0
1974,Graduation,Alone,39996.0,1,1,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,15,4,2,0,1,0,4475,0
1972,Graduation,Alone,26759.0,1,0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,54,59,8,1,0,1,0,4579,0
1969,PhD,With_Partner,51039.0,1,1,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,57,417,14,2,0,3,2,5003,0
1961,Graduation,With_Partner,60544.0,1,1,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,289,15,2,0,1,2,5110,0
1953,Graduation,With_Partner,37716.0,0,1,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,73,188,10,1,0,1,2,4506,0
1957,Graduation,Alone,36864.0,0,1,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,69,354,14,1,0,1,0,5122,0
1970,Master,With_Partner,44511.0,1,0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,56,727,26,1,0,2,2,5062,0
1967,PhD,With_Partner,36947.0,1,1,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,59,146,11,2,0,3,2,5128,0
1953,Master,With_Partner,67087.0,0,1,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,73,794,22,1,0,2,2,4631,0
1950,Graduation,With_Partner,57045.0,0,1,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,76,454,18,1,0,1,2,5096,0
1953,PhD,Alone,36957.0,1,1,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,73,152,11,2,0,3,0,5098,0
1977,PhD,With_Partner,69389.0,0,1,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,49,797,22,1,0,3,2,5076,0
1969,Master,With_Partner,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,20,4,2,0,2,2,4568,0
1944,Graduation,With_Partner,80589.0,0,0,2014-01-22,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,82,1428,21,0,1,1,2,4595,0
1990,Graduation,Alone,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,36,209,11,1,0,1,0,4938,0
1979,Graduation,Alone,57537.0,1,0,2013-06-10,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,47,545,19,1,0,1,0,4821,0
1948,Graduation,With_Partner,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,78,222,10,0,0,1,2,4563,0
1972,Graduation,With_Partner,36026.0,2,1,2014-03-16,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,61,7,3,0,1,2,4542,0
1973,Graduation,With_Partner,24639.0,1,1,2014-01-28,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,53,44,9,2,0,1,2,4589,0
1972,PhD,With_Partner,34578.0,2,1,2014-04-11,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,54,8,4,3,0,3,2,4516,0
1972,Basic,Alone,65704.0,0,0,2013-10-13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,54,817,23,0,0,0,0,4696,0
1969,PhD,With_Partner,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,42,5,1,0,3,2,4570,0
1970,Graduation,With_Partner,28164.0,1,0,2013-05-04,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,56,78,9,1,0,1,2,4858,0
1974,PhD,With_Partner,34596.0,1,0,2013-04-13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,23,4,1,0,3,2,4879,0
1972,PhD,With_Partner,43269.0,1,0,2013-09-16,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,19,4,1,0,3,2,4723,0
1958,Basic,Alone,38741.0,1,1,2014-03-30,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,61,7,2,0,0,0,4528,0
1972,Graduation,Alone,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,54,449,14,0,0,1,0,4919,0
1973,Basic,Alone,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,38,5,1,0,0,0,4573,0
1985,Graduation,With_Partner,92533.0,0,0,2013-12-19,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,41,1131,23,0,2,1,2,4629,0
1973,Graduation,Alone,34853.0,1,1,2013-12-23,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,34,7,2,0,1,0,4625,0
1967,Graduation,Alone,70844.0,1,1,2013-10-30,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,59,294,17,2,0,1,0,4679,0
1979,Basic,With_Partner,31086.0,1,1,2013-05-04,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,47,48,6,2,1,0,2,4858,0
1986,Basic,With_Partner,20491.0,0,0,2013-01-25,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,40,30,4,0,0,0,2,4957,0
1964,Graduation,With_Partner,42523.0,0,0,2014-04-23,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,62,125,7,0,0,1,2,4504,0
1952,Graduation,With_Partner,33402.0,1,1,2013-07-18,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,74,70,9,2,0,1,2,4783,0
1949,Master,With_Partner,36408.0,1,1,2013-09-21,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,77,22,4,2,0,2,2,4718,0
1979,Graduation,With_Partner,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,47,65,9,1,0,1,2,5101,0
1948,Master,Alone,78427.0,0,0,2012-10-24,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,78,1930,23,0,1,2,0,5050,0
1946,Graduation,With_Partner,82657.0,0,0,2013-09-27,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,80,2283,23,0,2,1,2,4712,0
1958,Graduation,With_Partner,51876.0,0,0,2013-10-15,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,68,310,13,0,0,1,2,4694,0
1971,Basic,With_Partner,78041.0,0,0,2012-12-16,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,55,1319,18,0,0,0,2,4997,0
1957,Graduation,With_Partner,52852.0,0,1,2012-12-01,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,69,879,26,1,1,1,2,5012,0
1982,PhD,With_Partner,70038.0,0,0,2013-10-25,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,1244,17,0,0,3,2,4684,0
1973,Basic,With_Partner,69401.0,0,1,2014-03-23,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,53,690,17,1,0,0,2,4535,0
1972,Graduation,With_Partner,46053.0,1,0,2013-02-17,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,54,209,12,1,0,1,2,4934,0
1965,Graduation,With_Partner,77343.0,0,0,2014-06-09,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,61,1134,17,0,0,1,2,4457,0
1953,Graduation,Alone,73892.0,0,0,2013-11-13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,73,1507,23,0,0,1,0,4665,0
1967,PhD,Alone,40304.0,1,0,2013-09-30,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,59,57,6,1,0,3,0,4709,0
1965,PhD,With_Partner,32727.0,0,0,2012-08-28,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,61,529,17,0,0,3,2,5107,0
1971,Graduation,Alone,43300.0,0,1,2012-10-13,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,55,180,11,1,0,1,0,5061,0
1972,Graduation,With_Partner,26290.0,1,1,2013-01-12,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,54,77,10,2,0,1,2,4970,0
1970,Graduation,Alone,93790.0,0,0,2014-02-12,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,56,2349,25,0,3,1,0,4574,0
1974,PhD,With_Partner,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,52,534,18,0,0,3,2,5090,0
1950,Master,Alone,64866.0,0,1,2014-01-26,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,76,556,21,1,1,2,0,4591,0
1959,Graduation,With_Partner,57957.0,0,1,2013-08-19,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,67,637,25,1,0,1,2,4751,1
1978,Graduation,With_Partner,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,48,44,9,1,0,1,2,4448,0
1986,Master,With_Partner,28072.0,1,0,2013-07-08,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,47,5,1,0,2,2,4793,0
1963,Master,Alone,49476.0,0,1,2013-06-20,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,63,795,22,1,0,2,0,4811,0
1953,Graduation,With_Partner,50725.0,0,1,2013-02-13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,73,586,21,1,0,1,2,4938,0
1950,PhD,With_Partner,41145.0,1,1,2014-02-08,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,76,13,4,2,0,3,2,4578,0
1970,Graduation,With_Partner,67419.0,0,1,2013-01-16,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,56,1471,25,1,0,1,2,4966,0
